244.781,217.46,
-1.61552,-0.292672,
-0.0315176,-0.0521491,
-1.73917,-1.04498,-0.640497,-0.292672,
-0.00050714,-0.0704979,-0.0605879,-0.0521491,
245.014,217.46,
-1.22735,-0.292672,
-0.005308,-0.0521491,
244.643,217.46,
-1.79005,-0.292672,
-0.025438,-0.0521491,
243.902,217.46,
-1.61022,-0.292672,
-0.0682514,-0.0521491,
244.439,224.99,217.46,
-1.73917,-0.762475,-0.292672,
-0.00050714,-0.0705241,-0.0521491,
245.132,226.679,217.46,
-1.36682,-0.7887,-0.292672,
0.00180185,-0.0523284,-0.0521491,
244.439,230.923,224.196,217.46,
-1.73917,-1.16162,-0.666113,-0.292672,
-0.00050714,-0.0884184,-0.0615356,-0.0521491,
245.102,217.46,
-1.85363,-0.292672,
-0.0656109,-0.0521491,
245.081,226.668,217.46,
-1.49665,-0.683291,-0.292672,
-0.0659744,-0.0360893,-0.0521491,
245.258,226.724,217.46,
-1.47539,-0.72625,-0.292672,
-0.0426712,-0.0424711,-0.0521491,
245.188,235.95,226.706,217.46,
-1.9292,-1.31333,-0.782041,-0.292672,
-0.0726802,-0.0612189,-0.0543752,-0.0521491,
244.439,235.064,225.704,217.46,
-1.73917,-1.45596,-0.831005,-0.292672,
-0.00050714,-0.0541634,-0.073451,-0.0521491,
244.812,217.46,
-1.95948,-0.292672,
-0.0567101,-0.0521491,
245.156,235.921,226.689,217.46,
-1.56882,-1.20841,-0.769323,-0.292672,
-0.033265,-0.0440094,-0.0503041,-0.0521491,
244.439,227.424,217.46,
-1.73917,-1.03786,-0.292672,
-0.00050714,-0.0974332,-0.0521491,
244.439,234.454,224.488,217.46,
-1.73917,-1.47227,-0.78632,-0.292672,
-0.00050714,-0.0503317,-0.0845033,-0.0521491,
244.439,231.051,224.366,217.46,
-1.73917,-1.17342,-0.70255,-0.292672,
-0.00050714,-0.0686245,-0.0681862,-0.0521491,
244.716,217.46,
-1.6576,-0.292672,
-0.0332706,-0.0521491,
244.439,235.436,226.448,217.46,
-1.73917,-1.46634,-0.875272,-0.292672,
-0.00050714,-0.0540341,-0.071248,-0.0521491,
244.811,217.46,
-1.98345,-0.292672,
-0.0646728,-0.0521491,
243.79,226.238,217.46,
-1.82799,-0.78844,-0.292672,
-0.0542616,-0.0595702,-0.0521491,
244.951,226.635,217.46,
-2.22977,-0.783524,-0.292672,
-0.109989,-0.0571315,-0.0521491,
244.72,217.46,
-2.42261,-0.292672,
-0.0760079,-0.0521491,
244.439,235.436,226.448,217.46,
-1.73917,-1.46634,-0.875272,-0.292672,
-0.00050714,-0.0540341,-0.071248,-0.0521491,
244.689,235.61,217.46,
-1.53029,-1.18372,-0.292672,
-0.0324331,-0.0431781,-0.0521491,
245.036,226.647,217.46,
-1.10495,-0.728854,-0.292672,
0.0061295,-0.0413055,-0.0521491,
245.051,226.656,217.46,
-1.61716,-0.746541,-0.292672,
-0.0502767,-0.0471975,-0.0521491,
245.187,235.94,226.7,217.46,
-1.7442,-1.35601,-0.823872,-0.292672,
-0.0289443,-0.0523531,-0.0600881,-0.0521491,
244.439,227.422,217.46,
-1.73917,-0.978914,-0.292672,
-0.00050714,-0.0779363,-0.0521491,
245.13,226.692,217.46,
-2.07186,-0.749135,-0.292672,
-0.106739,-0.0500368,-0.0521491,
244.439,230.892,224.132,217.46,
-1.73917,-1.26668,-0.757268,-0.292672,
-0.00050714,-0.0642506,-0.0849439,-0.0521491,
244.929,217.46,
-2.06876,-0.292672,
-0.0563467,-0.0521491,
243.771,226.227,217.46,
-1.66173,-0.828901,-0.292672,
-0.0113458,-0.0655313,-0.0521491,
244.759,235.659,217.46,
-1.69707,-1.22376,-0.292672,
-0.0530547,-0.0511498,-0.0521491,
245.279,236.007,226.732,217.46,
-1.40193,-1.00448,-0.686582,-0.292672,
-0.0527225,-0.0357542,-0.0355631,-0.0521491,
243.587,226.178,217.46,
-2.08782,-0.759172,-0.292672,
-0.103839,-0.0568535,-0.0521491,
244.439,234.618,224.817,217.46,
-1.73917,-1.47887,-0.802564,-0.292672,
-0.00050714,-0.0500926,-0.0852921,-0.0521491,
243.562,226.164,217.46,
-1.73178,-0.707588,-0.292672,
-0.0827341,-0.0458583,-0.0521491,
244.923,217.46,
-1.74939,-0.292672,
-0.0477789,-0.0521491,
244.439,231.108,224.453,217.46,
-1.73917,-1.20962,-0.732086,-0.292672,
-0.00050714,-0.0669597,-0.0733244,-0.0521491,
244.439,231.211,217.46,
-1.73917,-1.2396,-0.292672,
-0.00050714,-0.0787988,-0.0521491,
245.355,226.758,217.46,
-1.88097,-0.833761,-0.292672,
-0.0417829,-0.0619072,-0.0521491,
244.439,230.999,224.291,217.46,
-1.73917,-1.20405,-0.715385,-0.292672,
-0.00050714,-0.067522,-0.0750134,-0.0521491,
243.955,235.123,217.46,
-1.68797,-1.21865,-0.292672,
-0.0534577,-0.0527687,-0.0521491,
244.889,235.757,226.608,217.46,
-1.66454,-1.01369,-0.659813,-0.292672,
-0.0987133,-0.049249,-0.0337276,-0.0521491,
244.439,235.436,226.448,217.46,
-1.73917,-1.46634,-0.875272,-0.292672,
-0.00050714,-0.0540341,-0.071248,-0.0521491,
244.957,226.627,217.46,
-1.58585,-0.693809,-0.292672,
-0.0720001,-0.0386601,-0.0521491,
244.702,217.46,
-1.86936,-0.292672,
-0.0714603,-0.0521491,
243.969,217.46,
-1.5253,-0.292672,
-0.0178841,-0.0521491,
244.439,226.707,217.46,
-1.73917,-0.872624,-0.292672,
-0.00050714,-0.0721546,-0.0521491,
244.13,235.238,217.46,
-1.6942,-1.27849,-0.292672,
-0.0393016,-0.0526183,-0.0521491,
245.08,235.872,226.666,217.46,
-1.71259,-1.25846,-0.777977,-0.292672,
-0.0470703,-0.0511017,-0.0527946,-0.0521491,
244.808,217.46,
-2.4861,-0.292672,
-0.10416,-0.0521491,
244.863,217.46,
-1.58954,-0.292672,
-0.00468844,-0.0521491,
244.695,217.46,
-1.76044,-0.292672,
-0.0815699,-0.0521491,
244.439,226.66,217.46,
-1.73917,-0.878881,-0.292672,
-0.00050714,-0.0744645,-0.0521491,
243.66,226.192,217.46,
-1.89851,-0.858752,-0.292672,
-0.027227,-0.0725427,-0.0521491,
244.439,225.342,217.46,
-1.73917,-0.87048,-0.292672,
-0.00050714,-0.0902706,-0.0521491,
245.128,226.68,217.46,
-1.39829,-0.717895,-0.292672,
-0.0367011,-0.0410177,-0.0521491,
245.211,235.973,226.717,217.46,
-1.87293,-1.15962,-0.711542,-0.292672,
-0.09991,-0.0584604,-0.0425401,-0.0521491,
244.119,217.46,
-1.82312,-0.292672,
-0.0789558,-0.0521491,
244.439,235.436,226.448,217.46,
-1.73917,-1.46634,-0.875272,-0.292672,
-0.00050714,-0.0540341,-0.071248,-0.0521491,
244.439,236.318,228.211,217.46,
-1.73917,-1.55804,-1.03733,-0.292672,
-0.00050714,-0.0436569,-0.0841956,-0.0521491,
244.439,237.538,230.645,223.762,217.46,
-1.73917,-1.60958,-1.25958,-0.736859,-0.292672,
-0.00050714,-0.0358996,-0.0644133,-0.0860482,-0.0521491,
245.08,217.46,
-1.95518,-0.292672,
-0.0646744,-0.0521491,
244.971,217.46,
-2.10124,-0.292672,
-0.10216,-0.0521491,
244.439,234.668,224.915,217.46,
-1.73917,-1.46524,-0.794994,-0.292672,
-0.00050714,-0.0519358,-0.0816871,-0.0521491,
245.244,217.46,
-1.28519,-0.292672,
-0.00883921,-0.0521491,
244.439,225.418,217.46,
-1.73917,-0.808435,-0.292672,
-0.00050714,-0.0730714,-0.0521491,
244.963,226.634,217.46,
-1.79385,-0.694849,-0.292672,
-0.0979941,-0.0400393,-0.0521491,
244.182,217.46,
-1.73614,-0.292672,
-0.0365175,-0.0521491,
244.439,228.046,222.755,217.46,
-1.73917,-0.965499,-0.599292,-0.292672,
-0.00050714,-0.074665,-0.0635074,-0.0521491,
244.066,235.204,226.331,217.46,
-1.43611,-0.918888,-0.632983,-0.292672,
-0.0820811,-0.0398837,-0.0299064,-0.0521491,
244.439,238.06,231.69,224.577,217.46,
-1.73917,-1.57935,-1.20171,-0.717515,-0.292672,
-0.00050714,-0.0458611,-0.0688326,-0.0654481,-0.0521491,
244.737,217.46,
-1.71558,-0.292672,
-0.0530279,-0.0521491,
244.439,227.321,217.46,
-1.73917,-0.915078,-0.292672,
-0.00050714,-0.0709994,-0.0521491,
244.655,217.46,
-1.8327,-0.292672,
-0.0560445,-0.0521491,
244.439,237.745,231.057,224.382,217.46,
-1.73917,-1.62758,-1.30835,-0.7947,-0.292672,
-0.00050714,-0.0325063,-0.0625702,-0.0906987,-0.0521491,
244.439,238.839,233.246,225.356,217.46,
-1.73917,-1.6306,-1.31513,-0.759908,-0.292672,
-0.00050714,-0.0380658,-0.0744414,-0.0653671,-0.0521491,
245.141,217.46,
-2.07823,-0.292672,
-0.0692849,-0.0521491,
244.788,217.46,
-1.53419,-0.292672,
-0.0300728,-0.0521491,
244.439,225.155,217.46,
-1.73917,-0.7783,-0.292672,
-0.00050714,-0.0711526,-0.0521491,
