Wall time,Step,Value
1585980300.363015,126,0.10096293687820435
1585980652.001949,127,0.10089422017335892
1585981002.868474,128,0.10082381218671799
1585981354.72091,129,0.1007513552904129
1585981706.251468,130,0.10067711025476456
1585982057.467139,131,0.10060102492570877
1585982409.125243,132,0.10052312910556793
1585982759.684264,133,0.10044290125370026
1585983110.918098,134,0.1003606766462326
1585983462.084335,135,0.10027631372213364
1585983813.268614,136,0.10019010305404663
1585984164.414679,137,0.10010173171758652
1585984515.535676,138,0.1000111773610115
1585984866.86138,139,0.09991836547851562
1585985217.598868,140,0.09982343018054962
1585985567.255485,141,0.09972651302814484
1585985919.807924,142,0.09962723404169083
1585986271.560948,143,0.09952586889266968
1585986623.172064,144,0.09942213445901871
1585986975.259708,145,0.0993163138628006
1585987326.363862,146,0.09920838475227356
1585987677.852509,147,0.09909818321466446
1585988028.410648,148,0.09898591786623001
1585988379.817426,149,0.09887135773897171
1585988731.689992,150,0.09875469654798508
1585989082.853783,151,0.0986359640955925
1585989434.28438,152,0.09851495921611786
1585989784.828441,153,0.09839165955781937
1585990136.712808,154,0.09826637804508209
1585990485.957096,155,0.09813886880874634
1585990836.986078,156,0.09800926595926285
1585991188.136238,157,0.09787741303443909
1585991538.592691,158,0.0977434515953064
1585991888.386385,159,0.09760773181915283
1585992239.962402,160,0.09746966511011124
1585992591.430714,161,0.09732978790998459
1585992942.45924,162,0.09718766063451767
1585993294.039451,163,0.09704379737377167
1585993644.209869,164,0.09689794480800629
1585993995.163577,165,0.0967504158616066
1585994345.908675,166,0.0966007336974144
1585994697.027583,167,0.09644950181245804
1585995047.46179,168,0.09629632532596588
1585995398.611173,169,0.09614154696464539
1585995751.048125,170,0.09598498046398163
1585996105.181801,171,0.09582670778036118
1585996458.672891,172,0.09566688537597656
1585996813.273924,173,0.09550553560256958
1585997167.689395,174,0.09534259885549545
1585997521.833474,175,0.09517809748649597
1585997876.577208,176,0.09501231461763382
1585998230.961742,177,0.09484504163265228
1585998586.282475,178,0.09467647969722748
1585998940.619272,179,0.09450657665729523
1585999294.589876,180,0.09433561563491821
1585999649.003624,181,0.09416328370571136
1586000002.962492,182,0.09398981928825378
1586000356.460027,183,0.09381543844938278
1586000710.857236,184,0.09363999217748642
1586001065.554082,185,0.09346367418766022
1586001420.390187,186,0.09328655153512955
1586001775.75374,187,0.09310849010944366
1586002130.693515,188,0.09292963147163391
1586002484.451903,189,0.09274990856647491
1586002838.242187,190,0.09256958961486816
1586003190.714961,191,0.09238854795694351
1586003545.294251,192,0.09220675379037857
1586003900.064647,193,0.09202414005994797
1586004254.462826,194,0.09184107929468155
1586004609.820888,195,0.09165750443935394
1586004964.795858,196,0.0914732813835144
1586005319.206021,197,0.09128853678703308
1586005674.501947,198,0.09110341221094131
1586006027.609327,199,0.09091782569885254
1586006381.279983,200,0.09073184430599213
1586006736.169526,201,0.09054545313119888
1586007090.876376,202,0.0903586745262146
1586007447.490604,203,0.09017159789800644
1586007805.006793,204,0.08998414874076843
1586008160.199175,205,0.08979658037424088
1586008514.547276,206,0.08960883319377899
1586008869.996644,207,0.08942072838544846
1586009223.589062,208,0.08923231065273285
1586009575.085245,209,0.0890437439084053
1586009928.305648,210,0.08885499089956284
1586010284.018987,211,0.08866601437330246
1586010639.796344,212,0.08847697079181671
1586010995.203687,213,0.0882878452539444
1586011350.297136,214,0.08809857070446014
1586011703.841215,215,0.08790931850671768
1586012058.861398,216,0.08772006630897522
1586012411.932658,217,0.08753067255020142
1586012765.343056,218,0.08734133094549179
1586013117.624499,219,0.08715195208787918
1586013470.706823,220,0.08696261048316956
1586013824.211557,221,0.08677325397729874
1586014178.128844,222,0.08658386021852493
1586014530.297376,223,0.08639469742774963
1586014882.078795,224,0.08620540797710419
1586015235.490793,225,0.08601623773574829
1586015588.760268,226,0.08582720160484314
1586015942.869407,227,0.08563811331987381
1586016294.636424,228,0.08544910699129105
1586016646.673628,229,0.08526036143302917
1586016999.369743,230,0.08507178723812103
1586017351.401395,231,0.08488330245018005
1586017706.821761,232,0.08469501882791519
1586018057.368284,233,0.08450668305158615
1586018406.282725,234,0.08431855589151382
1586018755.540467,235,0.0841304212808609
1586019104.747733,236,0.08394251763820648
1586019453.079931,237,0.08375484496355057
1586019800.9197,238,0.0835670679807663
1586020151.926074,239,0.08337944000959396
1586020501.075443,240,0.08319207280874252
1586020849.087914,241,0.083004891872406
1586021196.463334,242,0.08281800150871277
1586021544.061347,243,0.08263127505779266
1586021892.350923,244,0.08244482427835464
1586022243.938322,245,0.08225850015878677
1586022592.9359,246,0.0820724219083786
1586022944.003836,247,0.08188649266958237
1586023294.741534,248,0.08170074224472046
1586023643.094664,249,0.08151518553495407
1586023990.597228,250,0.08132977038621902
1586024337.679568,251,0.08114464581012726
